x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
0.8513,0.054651,0.46996,0.054743,0.40811,0.52835,0.24343,0.71919,0.36222,0.078078,0.45902,0.78541,0.93944,0.28097,0.24308,0.65697,0.68407,0.2375,0.51681,0.98766,0.87914,0.9272,0.579,0.6655,0.31256,0.88205,0.33069,0.56389,0.78042,0.70018,0.86187,0.9004,0.33665,0.48671,0.82292,0.53272,0.57073,0.054411,0.2305,0.26505,0.90745,0.23308,0.032418,0.39002,0.095789,0.32393,0.78708,0.18389,0.1914,0.0079299,0.21196,0.94084,0.32919,0.40139,0.60206,0.77507,0.74653,0.61081,0.42013,0.30504,0.25649,0.92948,0.0030101,0.46267,0.16823,0.071865,0.61446,0.77945,0.53018,0.99926,0.92307,0.72776,0.14297,0.3154,0.12212,0.63946,0.36221,0.6187,0.13385,0.23529,0.24429,0.63919,0.25484,0.92802,0.18649,0.86491,0.19752,0.22655,0.53865,0.19065,0.79719,0.47208,0.82841,0.85041,0.70088,0.47329,0.29311,0.80625,0.26304,0.69019,21.132
0.24258,0.71163,0.43175,0.37048,0.79772,0.26355,0.27993,0.87172,0.041448,0.99635,0.84703,0.29766,0.21664,0.57505,0.11856,0.3727,0.72128,0.68485,0.32536,0.7575,0.18105,0.6393,0.43487,0.79087,0.77651,0.88469,0.26547,0.012241,0.96476,0.97895,0.44125,0.77209,0.011341,0.54037,0.20307,0.8725,0.45523,0.98973,0.038304,0.27608,0.7871,0.13917,0.90785,0.91611,0.10628,0.90145,0.80499,0.17218,0.83701,0.39282,0.17391,0.57574,0.52621,0.6233,0.92378,0.81267,0.33075,0.88558,0.071596,0.10743,0.52264,0.99921,0.61962,0.93778,0.97848,0.88078,0.98309,0.94531,0.55433,0.2416,0.37694,0.79491,0.89686,0.64416,0.50063,0.17041,0.1551,0.37003,0.21773,0.33861,0.66825,0.066867,0.81095,0.24971,0.42576,0.013673,0.3471,0.15532,0.095207,0.18982,0.16425,0.35825,0.18217,0.44242,0.20752,0.71241,0.4665,0.96669,0.96724,0.4923,27.079
0.55541,0.93984,0.47431,0.73305,0.72047,0.27779,0.65029,0.25925,0.67347,0.80178,0.84189,0.27363,0.67256,0.34958,0.28966,0.13074,0.47846,0.085647,0.63878,0.74147,0.21418,0.97372,0.68688,0.017458,0.51595,0.011476,0.13489,0.43518,0.16023,0.32334,0.79455,0.052155,0.70518,0.037568,0.43705,0.82854,0.37589,0.81926,0.3415,0.51308,0.1784,0.47884,0.15117,0.68232,0.88814,0.01824,0.83128,0.26344,0.45537,0.096249,0.30835,0.62079,0.96779,0.46591,0.50688,0.61568,0.24606,0.11935,0.14813,0.41363,0.95896,0.67553,0.2758,0.03458,0.48332,0.89427,0.026305,0.1417,0.41369,0.089579,0.30541,0.62753,0.34302,0.70901,0.46831,0.65795,0.040783,0.0099787,0.61863,0.97108,0.82404,0.036686,0.6099,0.81451,0.85828,0.60865,0.92706,0.12968,0.57048,0.44072,0.74856,0.48184,0.97779,0.76517,0.85556,0.73261,0.31183,0.26106,0.10535,0.58331,19.191
0.5612,0.28504,0.58779,0.55471,0.43144,0.12963,0.64846,0.20766,0.91835,0.37599,0.74924,0.57557,0.78678,0.03517,0.99046,0.68076,0.74065,0.27314,0.021182,0.61429,0.36886,0.54626,0.82807,0.21704,0.82866,0.87914,0.59709,0.37932,0.12162,0.64601,0.83751,0.95233,0.30584,0.82439,0.94522,0.5503,0.51678,0.92783,0.43989,0.8174,0.0095752,0.78757,0.80988,0.22491,0.20563,0.72437,0.70456,0.65128,0.65632,0.061697,0.75748,0.87524,0.76369,0.41412,0.20335,0.19143,0.13871,0.86809,0.55392,0.79822,0.9909,0.39968,0.61806,0.52204,0.336,0.037758,0.20151,0.43134,0.64294,0.896,0.42114,0.91112,0.47999,0.7476,0.55088,0.61563,0.76758,0.57375,0.1535,0.038534,0.79335,0.33559,0.16985,0.73712,0.84019,0.96001,0.37018,0.4611,0.037288,0.44402,0.87198,0.16504,0.70093,0.50222,0.37368,0.47573,0.1689,0.44648,0.35831,0.18161,25.546
0.4075,0.23932,0.87093,0.39769,0.54993,0.72045,0.48237,0.050758,0.12279,0.88566,0.26564,0.25142,0.58174,0.48391,0.63104,0.058799,0.64025,0.85778,0.33112,0.15439,0.06484,0.44737,0.26905,0.88198,0.92627,0.80949,0.83984,0.56172,0.73631,0.086271,0.71152,0.50516,0.59988,0.28837,0.92543,0.030072,0.81276,0.91692,0.60057,0.78722,0.90298,0.6861,0.50847,0.30673,0.31356,0.83142,0.77484,0.69014,0.723,0.61814,0.55306,0.83718,0.17738,0.51278,0.41406,0.66608,0.85856,0.63006,0.68917,0.61245,0.14655,0.54337,0.33568,0.10883,0.62,0.42119,0.39128,0.64776,0.56507,0.30964,0.55084,0.72684,0.54644,0.67762,0.67226,0.75672,0.88175,0.36015,0.44793,0.84337,0.072909,0.19414,0.062224,0.76828,0.91377,0.85312,0.76507,0.1288,0.62979,0.10924,0.43286,0.70131,0.48105,0.88431,0.083088,0.69585,0.74054,0.17035,0.5228,0.6377,25.686
0.18867,0.50209,0.88247,0.48368,0.40279,0.57736,0.32787,0.26279,0.30245,0.12756,0.38004,0.70144,0.92044,0.75675,0.64425,0.62025,0.61143,0.52011,0.80384,0.45191,0.51186,0.87739,0.046013,0.15159,0.048685,0.60723,0.15573,0.58114,0.83109,0.74901,0.65201,0.63505,0.75613,0.13813,0.36331,0.39655,0.66838,0.40956,0.30641,0.6355,0.56759,0.88978,0.98066,0.04811,0.025545,0.92335,0.3107,0.24562,0.67309,0.82689,0.8836,0.7346,0.15882,0.35196,0.87976,0.82532,0.24282,0.48271,0.14934,0.6809,0.77494,0.82719,0.018405,0.62511,0.26136,0.13984,0.91665,0.15812,0.22147,0.60477,0.36094,0.36563,0.053018,0.69472,0.41819,0.35725,0.76882,0.45845,0.093554,0.014012,0.54857,0.9654,0.5385,0.60747,0.35838,0.8055,0.9239,0.86776,0.55727,0.78063,0.22519,0.86164,0.14568,0.32568,0.0014772,0.94995,0.87218,0.11438,0.7013,0.13611,22.311
0.67308,0.35268,0.12952,0.48574,0.42929,0.66883,0.04843,0.7713,0.83392,0.092318,0.9884,0.12095,0.097344,0.26386,0.45904,0.62143,0.40182,0.21875,0.79063,0.19682,0.70442,0.45363,0.62891,0.55423,0.80225,0.83695,0.60924,0.23197,0.2753,0.2332,0.22622,0.45982,0.82183,0.16427,0.41501,0.11685,0.75107,0.049027,0.77575,0.22015,0.64107,0.49772,0.46311,0.087297,0.23667,0.30246,0.22847,0.87936,0.038827,0.083811,0.23578,0.31723,0.24719,0.99513,0.30886,0.46281,0.25743,0.7528,0.54855,0.085838,0.5794,0.30786,0.67941,0.17798,0.69298,0.23165,0.06388,0.28954,0.31199,0.38771,0.53852,0.45902,0.080609,0.29066,0.29906,0.30177,0.15977,0.19928,0.49571,0.36724,0.86103,0.52329,0.5714,0.8651,0.69727,0.0012846,0.29002,0.55281,0.49828,0.33679,0.39503,0.42582,0.64093,0.92336,0.62121,0.67664,0.56245,0.30125,0.96008,0.54701,21.366
0.34943,0.46391,0.89355,0.81191,0.81129,0.57675,0.53027,0.58247,0.18389,0.3846,0.5358,0.46754,0.9075,0.14242,0.29063,0.64782,0.67976,0.62763,0.17451,0.12349,0.71106,0.4523,0.68141,0.4598,0.39023,0.91068,0.41944,0.36063,0.18563,0.83023,0.45435,0.92933,0.27973,0.11717,0.7005,0.4547,0.60913,0.11915,0.45009,0.59628,0.55,0.62675,0.029887,0.74294,0.18689,0.89545,0.6471,0.79862,0.076615,0.70869,0.13999,0.99679,0.93821,0.30126,0.1544,0.34545,0.6082,0.4212,0.41669,0.73984,0.90959,0.8653,0.86789,0.81088,0.1871,0.90848,0.95569,0.6979,0.71393,0.079835,0.60627,0.12307,0.82749,0.17604,0.47632,0.4281,0.51127,0.35366,0.9932,0.65485,0.57507,0.13859,0.94578,0.50701,0.21666,0.29256,0.91127,0.35336,0.53693,0.83905,0.76449,0.43845,0.36267,0.95483,0.6937,0.83648,0.822,0.19045,0.92432,0.31491,25.382
0.78687,0.50776,0.74596,0.37136,0.34211,0.1731,0.19782,0.39443,0.34348,0.16986,0.036216,0.59742,0.39146,0.67082,0.42556,0.73488,0.090765,0.48213,0.1404,0.78199,0.81849,0.55791,0.32707,0.52808,0.8764,0.85288,0.71167,0.61923,0.45594,0.65556,0.067723,0.20755,0.49456,0.17632,0.27238,0.16484,0.59316,0.46887,0.33792,0.24582,0.030912,0.89858,0.51994,0.055509,0.32099,0.77374,0.6135,0.77382,0.1969,0.01908,0.4912,0.5056,0.95176,0.816,0.24087,0.54617,0.33243,0.5559,0.0036608,0.79682,0.44935,0.30629,0.5148,0.93512,0.14491,0.33319,0.31454,0.72158,0.30214,0.20038,0.25928,0.5656,0.74363,0.65915,0.28156,0.96843,0.5534,0.96396,0.84036,0.96768,0.022878,0.67939,0.024038,0.60192,0.38546,0.4228,0.031879,0.010286,0.92835,0.86662,0.54605,0.58281,0.8061,0.85179,0.84483,0.19225,0.35669,0.70098,0.5739,0.79474,21.158
0.53827,0.14264,0.82293,0.77167,0.07267,0.3273,0.26796,0.13383,0.65826,0.14421,0.20584,0.93552,0.56444,0.54574,0.3235,0.30657,0.97658,0.1092,0.50115,0.75924,0.48145,0.64337,0.36671,0.48044,0.77745,0.33276,0.84322,0.29863,0.069771,0.29678,0.4893,0.30818,0.78191,0.34947,0.8637,0.52351,0.90458,0.43791,0.53748,0.65869,0.47138,0.018604,0.18263,0.10989,0.93825,0.14828,0.73537,0.96433,0.80851,0.7833,0.20221,0.50845,0.98613,0.38233,0.52151,0.071464,0.13174,0.73023,0.26463,0.029719,0.65095,0.83248,0.14306,0.16195,0.28615,0.21769,0.69129,0.10551,0.66352,0.26762,0.30123,0.12299,0.28471,0.65559,0.97185,0.22028,0.51787,0.5194,0.33754,0.035849,0.81364,0.24713,0.73851,0.85749,0.39102,0.41831,0.96779,0.80535,0.13194,0.72784,0.52376,0.85809,0.51567,0.20689,0.64322,0.47343,0.38523,0.85659,0.10671,0.96362,22.215
0.90636,0.26765,0.74712,0.16139,0.11531,0.15071,0.81109,0.62524,0.17528,0.20311,0.67688,0.907,0.37609,0.29949,0.8345,0.57006,0.95358,0.87322,0.937,0.5187,0.076165,0.9105,0.19791,0.19841,0.2371,0.1987,0.70169,0.04484,0.32085,0.17169,0.85349,0.96761,0.86674,0.20322,0.92819,0.30196,0.74822,0.91421,0.61291,0.79781,0.47379,0.84166,0.48216,0.83089,0.49788,0.14403,0.15311,0.90666,0.37813,0.50332,0.2623,0.897,0.63877,0.18689,0.33943,0.021595,0.57137,0.89498,0.7023,0.48297,0.88944,0.69496,0.17901,0.61422,0.28752,0.59645,0.1324,0.79287,0.034046,0.34155,0.10896,0.89605,0.90911,0.66792,0.56242,0.77074,0.64466,0.27985,0.78496,0.15153,0.82851,0.092851,0.41914,0.39479,0.11426,0.82888,0.44534,0.57809,0.41197,0.33198,0.68063,0.42495,0.57797,0.26609,0.19665,0.72805,0.65069,0.77699,0.68015,0.22104,25.474
0.12912,0.95037,0.58007,0.61643,0.98696,0.27568,0.3067,0.17564,0.78735,0.98482,0.14829,0.054249,0.30979,0.4081,0.75041,0.3255,0.20752,0.83785,0.3785,0.0010572,0.7783,0.94492,0.93365,0.45986,0.37692,0.71541,0.61901,0.99933,0.22612,0.90882,0.58005,0.12071,0.43358,0.24647,0.23355,0.027124,0.42191,0.36395,0.61487,0.075797,0.50605,0.95918,0.65364,0.53544,0.7075,0.13,0.53915,0.23266,0.42221,0.9935,0.48341,0.78611,0.57904,0.36374,0.26093,0.1225,0.18703,0.13527,0.6115,0.23836,0.84474,0.87363,0.55401,0.65387,0.81923,0.63437,0.58366,0.77616,0.87628,0.86765,0.87637,0.37154,0.46098,0.93825,0.18238,0.84408,0.0565,0.91331,0.4282,0.44426,0.35291,0.34136,0.31656,0.49482,0.85331,0.17195,0.48162,0.87696,0.47527,0.5919,0.70065,0.6036,0.59586,0.18151,0.17358,0.32571,0.64439,0.30109,0.23178,0.022299,19.703
0.25841,0.5786,0.88757,0.91174,0.35066,0.80667,0.64982,0.35784,0.221,0.63586,0.37169,0.30524,0.6227,0.5003,0.72941,0.056149,0.26797,0.37821,0.072034,0.1738,0.19906,0.45276,0.91462,0.57092,0.72945,0.10871,0.86242,0.28268,0.1074,0.0608,0.4481,0.92493,0.70347,0.67124,0.90048,0.79335,0.87978,0.2797,0.58967,0.066786,0.63781,0.81362,0.10154,0.51656,0.85832,0.81246,0.42489,0.15255,0.98129,0.15173,0.39604,0.12384,0.80891,0.066915,0.52009,0.97259,0.79001,0.46658,0.39215,0.53589,0.12666,0.042185,0.018319,0.79372,0.88251,0.092956,0.53681,0.72444,0.12341,0.55084,0.074323,0.45586,0.83206,0.14086,0.95372,0.98085,0.1564,0.26877,0.39246,0.063294,0.49937,0.33102,0.92237,0.53627,0.18304,0.641,0.0022929,0.20896,0.5109,0.0075651,0.66716,0.99078,0.36172,0.079268,0.019571,0.12226,0.26833,0.018009,0.36197,0.78515,21.411
0.63559,0.74424,0.21223,0.019001,0.44841,0.46422,0.32842,0.26108,0.4088,0.36272,0.30688,0.90704,0.46383,0.22949,0.45215,0.94533,0.00062307,0.24905,0.93181,0.0079217,0.61545,0.30721,0.87587,0.33858,0.66932,0.26048,0.17986,0.96204,0.63026,0.5195,0.0035621,0.30698,0.68544,0.20935,0.27286,0.35081,0.85404,0.86886,0.71463,0.88173,0.55677,0.98223,0.29815,0.62101,0.98544,0.05067,0.2273,0.28131,0.83524,0.2366,0.29154,0.53897,0.50172,0.062181,0.50702,0.052348,0.67417,0.87863,0.47986,0.40897,0.63155,0.45,0.28291,0.94271,0.93563,0.55894,0.64673,0.5013,0.62293,0.05639,0.36693,0.48006,0.42014,0.075844,0.22345,0.87791,0.15145,0.66966,0.36838,0.23082,0.39969,0.28762,0.89086,0.35907,0.83623,0.96899,0.37412,0.51908,0.45807,0.67292,0.5807,0.74804,0.44523,0.68804,0.18795,0.24226,0.90553,0.1969,0.699,0.53241,23.859
0.27352,0.17946,0.56314,0.68612,0.43175,0.22341,0.20511,0.093343,0.94757,0.37565,0.3097,0.18592,0.75706,0.85934,0.19653,0.023824,0.75423,0.65188,0.73057,0.44454,0.31964,0.67857,0.10269,0.23696,0.033589,0.92197,0.67876,0.57684,0.67623,0.2536,0.53585,0.85006,0.23003,0.49435,0.91006,0.69851,0.11932,0.88411,0.035419,0.16918,0.19026,0.45915,0.083919,0.89369,0.35518,0.37319,0.51269,0.39313,0.15776,0.90213,0.038688,0.79086,0.66266,0.77325,0.6279,0.075752,0.56019,0.095334,0.99272,0.81504,0.79809,0.049652,0.42017,0.73713,0.07832,0.3413,0.28765,0.91463,0.26399,0.080259,0.10211,0.28132,0.3654,0.55197,0.65669,0.65472,0.38265,0.44405,0.90695,0.74697,0.84761,0.059766,0.199,0.69912,0.83605,0.68646,0.93213,0.51611,0.0038599,0.51472,0.82733,0.27997,0.91302,0.93295,0.58249,0.60734,0.34999,0.80599,0.68431,0.50311,22.975
0.81843,0.74424,0.79015,0.34201,0.59967,0.6136,0.17568,0.3672,0.49783,0.99548,0.90235,0.23171,0.6901,0.43623,0.57557,0.95116,0.044899,0.39812,0.96451,0.45389,0.50484,0.59665,0.88839,0.00033994,0.44354,0.66399,0.39723,0.8476,0.1621,0.66593,0.088893,0.20728,0.55602,0.89031,0.67363,0.0033881,0.13546,0.63424,0.2597,0.58252,0.51857,0.19399,0.6761,0.47541,0.48766,0.52776,0.087443,0.44019,0.91638,0.66633,0.61883,0.76371,0.53888,0.36465,0.81889,0.49313,0.53872,0.28152,0.26249,0.12299,0.73755,0.053892,0.6294,0.80356,0.70934,0.4223,0.79832,0.55347,0.43071,0.8981,0.096585,0.53667,0.34777,0.85158,0.80801,0.59861,0.81035,0.84925,0.84832,0.85493,0.92065,0.31967,0.49385,0.15067,0.35747,0.65533,0.87786,0.10652,0.99982,0.08948,0.49972,0.56967,0.97063,0.91418,0.14533,0.85108,0.8315,0.89511,0.62973,0.98308,23.587
0.97592,0.10734,0.4508,0.84009,0.092275,0.31534,0.63453,0.82157,0.023621,0.87446,0.32126,0.61667,0.26784,0.10474,0.17987,0.66241,0.66984,0.2596,0.56702,0.39233,0.65855,0.95157,0.71819,0.6683,0.68063,0.98642,0.93328,0.89794,0.97266,0.83728,0.86372,0.7056,0.41012,0.81806,0.38745,0.55758,0.77708,0.38832,0.12358,0.19356,0.96549,0.23195,0.16674,0.33698,0.072479,0.59361,0.21076,0.50803,0.44664,0.39659,0.36699,0.91866,0.46126,0.22747,0.45008,0.67938,0.77187,0.25069,0.76079,0.58625,0.097705,0.96033,0.7716,0.79614,0.92276,0.5284,0.60337,0.12672,0.95402,0.76537,0.89738,0.051917,0.81718,0.27735,0.35393,0.22611,0.072081,0.49268,0.10951,0.8417,0.95028,0.97227,0.77513,0.67186,0.20419,0.98898,0.52443,0.90392,0.32103,0.25889,0.68142,0.30989,0.31885,0.17452,0.59952,0.91386,0.69995,0.23533,0.97778,0.046311,24.12
0.26893,0.6884,0.95967,0.066747,0.96432,0.5438,0.86422,0.48094,0.0010453,0.027221,0.61378,0.60453,0.95317,0.61471,0.66159,0.19254,0.7085,0.2632,0.0081481,0.16848,0.45546,0.57727,0.52283,0.2111,0.23085,0.50065,0.48087,0.19059,0.26045,0.84747,0.50163,0.52271,0.90382,0.59791,0.32044,0.45636,0.96054,0.42366,0.77392,0.30553,0.50635,0.85451,0.36807,0.50725,0.54226,0.4412,0.82058,0.26094,0.40251,0.78773,0.66516,0.013678,0.046241,0.26604,0.17962,0.63715,0.24059,0.65747,0.011088,0.61743,0.74925,0.27774,0.58297,0.62472,0.88502,0.68266,0.27167,0.7052,0.62325,0.21959,0.59511,0.68701,0.90205,0.86363,0.35577,0.67206,0.45233,0.30795,0.54264,0.53624,0.058364,0.73868,0.6591,0.3829,0.47657,0.1905,0.33912,0.1223,0.83821,0.59522,0.87013,0.11876,0.58127,0.24856,0.87924,0.95017,0.24144,0.43573,0.02574,0.60171,21.243
0.96252,0.4349,0.57496,0.18259,0.15898,0.1821,0.29167,0.23089,0.86521,0.95933,0.91484,0.50165,0.63586,0.42229,0.98462,0.94865,0.96667,0.75533,0.35949,0.28332,0.094842,0.54792,0.61021,0.72666,0.98321,0.27256,0.15791,0.29737,0.2773,0.97124,0.8891,0.84421,0.49929,0.45656,0.8424,0.23389,0.56741,0.90408,0.048959,0.071116,0.6604,0.0065373,0.321,0.0455,0.1281,0.092969,0.37322,0.81129,0.86183,0.40121,0.11852,0.65609,0.018988,0.49378,0.19525,0.26577,0.79361,0.75027,0.55229,0.69301,0.081728,0.32105,0.91906,0.035356,0.54229,0.12038,0.27857,0.097569,0.97147,0.91443,0.86819,0.3593,0.11514,0.87578,0.85801,0.17805,0.068618,0.97985,0.38899,0.28074,0.31336,0.40341,0.46416,0.64666,0.54668,0.76915,0.82592,0.40581,0.5883,0.45128,0.72715,0.023188,0.68411,0.40564,0.89147,0.033127,0.53765,0.45543,0.67516,0.75164,27.441
0.26569,0.070057,0.68151,0.8588,0.44393,0.050361,0.088163,0.4185,0.39435,0.048156,0.15784,0.85628,0.37338,0.052313,0.66038,0.68824,0.22976,0.33977,0.46532,0.027944,0.22005,0.45023,0.74076,0.69601,0.27636,0.56953,0.96143,0.78357,0.054944,0.085193,0.9875,0.11188,0.62942,0.35041,0.077639,0.18246,0.74951,0.76151,0.75634,0.026981,0.98207,0.46925,0.67406,0.41043,0.43643,0.14515,0.85562,0.4412,0.81749,0.49316,0.60957,0.8665,0.40162,0.028298,0.39859,0.044319,0.12522,0.072725,0.41926,0.16749,0.22425,0.96162,0.12017,0.32324,0.10685,0.70783,0.44924,0.69816,0.68056,0.37234,0.12808,0.42886,0.88387,0.72322,0.46801,0.27775,0.025339,0.89183,0.39325,0.098481,0.010101,0.43186,0.47531,0.26475,0.24158,0.031815,0.92172,0.43496,0.89687,0.14004,0.74071,0.7634,0.83293,0.25441,0.55107,0.011328,0.33265,0.67351,0.18662,0.038575,16.372
0.76518,0.70742,0.69882,0.64092,0.18422,0.60308,0.51999,0.94389,0.27812,0.87631,0.064094,0.32323,0.64958,0.44565,0.92496,0.1168,0.88775,0.23051,0.88881,0.36329,0.94607,0.81487,0.15356,0.8168,0.30248,0.91003,0.072386,0.73088,0.10222,0.52597,0.14583,0.93916,0.013559,0.47174,0.63493,0.45928,0.038495,0.93068,0.97207,0.72451,0.62324,0.55483,0.25141,0.76247,0.088023,0.98779,0.33531,0.87414,0.47736,0.082979,0.48564,0.47503,0.54754,0.75107,0.94937,0.36971,0.024179,0.91918,0.20909,0.47762,0.71251,0.80159,0.93907,0.61749,0.078704,0.64435,0.042539,0.41775,0.63873,0.2306,0.38257,0.71032,0.44729,0.68001,0.82609,0.68518,0.10692,0.29483,0.50889,0.30797,0.56222,0.97846,0.028477,0.88126,0.84819,0.75389,0.23632,0.89239,0.57919,0.76763,0.5556,0.89504,0.6241,0.70037,0.040858,0.52967,0.32833,0.76034,0.37383,0.18803,25.535
0.69887,0.71319,0.83732,0.90831,0.5728,0.51017,0.2694,0.66132,0.084497,0.73566,0.21984,0.17748,0.19329,0.58943,0.31004,0.70679,0.5522,0.2922,0.62729,0.41635,0.72894,0.080235,0.79568,0.77319,0.93938,0.79906,0.10498,0.87057,0.59543,0.87313,0.27439,0.46951,0.36755,0.43959,0.80024,0.19459,0.9042,0.59551,0.14088,0.19657,0.51544,0.72617,0.70255,0.22223,0.44513,0.76556,0.46234,0.26928,0.53911,0.060135,0.68543,0.45848,0.24732,0.066161,0.53327,0.66636,0.11559,0.51899,0.67268,0.74992,0.66182,0.096213,0.036431,0.54581,0.61427,0.90309,0.26087,0.11121,0.89989,0.82193,0.21277,0.16853,0.85862,0.3346,0.95762,0.76483,0.45104,0.90116,0.89289,0.61277,0.46325,0.1032,0.41465,0.13084,0.74501,0.066935,0.92282,0.29906,0.96777,0.42739,0.51356,0.89349,0.36315,0.17356,0.69868,0.51048,0.61729,0.69806,0.17265,0.11906,24.912
0.41535,0.55541,0.60641,0.80434,0.091154,0.27343,0.082258,0.33223,0.91796,0.01912,0.73423,0.18262,0.27707,0.049341,0.31718,0.019138,0.25014,0.33055,0.89191,0.64707,0.96313,0.2431,0.76585,0.39383,0.67322,0.92706,0.68881,0.0036924,0.88548,0.53859,0.73175,0.85092,0.92228,0.52895,0.36991,0.56598,0.9128,0.037162,0.51424,0.48144,0.5333,0.65899,0.85862,0.19651,0.43042,0.98402,0.41325,0.28325,0.73245,0.65972,0.74012,0.67889,0.38437,0.4134,0.92242,0.45678,0.6944,0.47417,0.056334,0.83623,0.4717,0.26145,0.19022,0.88267,0.81018,0.57894,0.19982,0.53735,0.94497,0.42989,0.50739,0.33146,0.46888,0.49944,0.98394,0.27852,0.90007,0.10654,0.27249,0.80011,0.38168,0.49272,0.0085476,0.38341,0.20228,0.6563,0.7977,0.34578,0.70603,0.38517,0.98764,0.036713,0.65974,0.1091,0.16408,0.75035,0.34014,0.031193,0.078653,0.12429,25.222
0.22348,0.87829,0.42817,0.59174,0.32789,0.26629,0.47164,0.55092,0.63463,0.9925,0.65979,0.7313,0.39755,0.2556,0.86727,0.83044,0.46358,0.70473,0.43419,0.64823,0.16506,0.78784,0.84779,0.97377,0.1531,0.29574,0.65724,0.96633,0.96079,0.82145,0.62313,0.14878,0.44301,0.23437,0.56508,0.16405,0.72787,0.25591,0.5402,0.52394,0.45328,0.34399,0.10094,0.90348,0.93818,0.14411,0.312,0.010438,0.4018,0.88776,0.74149,0.3695,0.52525,0.0022858,0.55761,0.32701,0.72295,0.10679,0.59262,0.69215,0.10431,0.32974,0.30104,0.19582,0.78569,0.47764,0.96881,0.88213,0.90202,0.026548,0.5705,0.79063,0.90325,0.72562,0.67628,0.010595,0.10086,0.75496,0.40463,0.36366,0.21683,0.69041,0.35073,0.5294,0.18173,0.54293,0.78392,0.35178,0.79178,0.20138,0.10075,0.22554,0.17917,0.42468,0.23772,0.15093,0.99087,0.11737,0.81433,0.64853,24.839
0.30516,0.91471,0.24862,0.047797,0.20836,0.95913,0.77015,0.54416,0.30874,0.1024,0.67681,0.9456,0.81602,0.15644,0.071785,0.51289,0.43267,0.53148,0.89517,0.52403,0.20965,0.4783,0.54977,0.86764,0.17702,0.98449,0.24608,0.38659,0.28217,0.8219,0.72462,0.69933,0.037377,0.21878,0.32199,0.15849,0.78452,0.68342,0.15271,0.44775,0.86288,0.037602,0.87628,0.33324,0.73983,0.02637,0.19495,0.45654,0.67841,0.74609,0.59058,0.59255,0.48732,0.53173,0.50363,0.54968,0.69127,0.56447,0.30206,0.47081,0.74802,0.85549,0.86801,0.54129,0.67746,0.49193,0.7313,0.17306,0.934,0.78257,0.85874,0.82875,0.91984,0.067571,0.25318,0.25538,0.13096,0.13647,0.80276,0.091929,0.6694,0.87777,0.85121,0.87296,0.26056,0.50079,0.85141,0.33983,0.81033,0.46741,0.98801,0.41227,0.060203,0.42459,0.75171,0.65601,0.88094,0.79433,0.99366,0.68991,26.296
0.30126,0.42754,0.67848,0.49228,0.23591,0.25206,0.60939,0.16541,0.41148,0.23387,0.26116,0.07335,0.10829,0.72608,0.30567,0.1516,0.019995,0.29227,0.70678,0.20454,0.40737,0.46485,0.054124,0.39461,0.82644,0.25815,0.46483,0.82651,0.12164,0.74618,0.6643,0.12407,0.73375,0.73046,0.9078,0.52736,0.51145,0.12531,0.53881,0.57511,0.14928,0.67812,0.96052,0.81141,0.68355,0.93901,0.45964,0.9552,0.65254,0.73565,0.96643,0.38995,0.59836,0.2341,0.44356,0.24984,0.43437,0.81662,0.60231,0.67954,0.5141,0.12472,0.17815,0.097108,0.51842,0.44423,0.22115,0.21972,0.76297,0.66654,0.30958,0.20772,0.5378,0.26672,0.039952,0.87937,0.83541,0.23053,0.094772,0.76824,0.25539,0.32885,0.097369,0.99465,0.03758,0.51376,0.87499,0.56222,0.057407,0.85388,0.86525,0.20463,0.45835,0.72381,0.59448,0.222,0.20261,0.24253,0.31964,0.64653,23.184
0.63339,0.61601,0.24432,0.024707,0.72009,0.27719,0.36264,0.097067,0.68483,0.60054,0.67557,0.074585,0.94257,0.32092,0.66321,0.14953,0.71478,0.7237,0.15091,0.23955,0.54476,0.26465,0.513,0.82277,0.4193,0.60572,0.53361,0.49502,0.1601,0.9517,0.042552,0.48152,0.92539,0.99233,0.78353,0.75374,0.84009,0.023829,0.48389,0.81715,0.090885,0.42384,0.17024,0.95679,0.10598,0.20371,0.90839,0.81918,0.20445,0.75654,0.49589,0.63226,0.71403,0.77496,0.075198,0.75138,0.18031,0.80175,0.75973,0.1282,0.0259,0.68633,0.15418,0.86735,0.67257,0.20044,0.32981,0.41536,0.51178,0.52999,0.92713,0.26597,0.33147,0.21235,0.47969,0.33609,0.88165,0.74424,0.45878,0.5868,0.27358,0.20789,0.96756,0.32275,0.64362,0.2762,0.61621,0.56751,0.083121,0.49302,0.23464,0.23708,0.51305,0.71863,0.3701,0.51124,0.15344,0.21275,0.065464,0.44363,21.692
