x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
0.8513,0.45902,0.87914,0.86187,0.90745,0.21196,0.25649,0.92307,0.24429,0.79719,0.63038,0.24126,0.38966,0.76585,0.54912,0.76122,0.87562,0.14399,0.70773,0.79985,0.62426,0.92647,0.51719,0.080175,0.45301,0.94226,0.87759,0.96272,0.43527,0.37311,0.90471,0.77093,0.070541,0.51432,0.86976,0.81629,0.065021,0.355,0.93748,0.54812,0.8637,0.71787,0.86414,0.18836,0.017119,0.92918,0.38299,0.6577,0.63559,0.55352,0.5596,0.58623,0.66947,0.7566,0.7805,0.52414,0.61071,0.52987,0.99337,0.07999,0.85236,0.20302,0.21894,0.73035,0.53928,0.32179,0.41268,0.8422,0.77541,0.56503,0.35278,0.073811,0.88149,0.24193,0.91477,0.45142,0.17158,0.98053,0.31168,0.49754,0.1185,0.62748,0.83172,0.26491,0.28802,0.21777,0.06519,0.39574,0.22232,0.62984,0.23738,0.17917,0.56097,0.82462,0.52427,0.62237,0.4508,0.9456,0.14061,0.18807,22.094
0.24258,0.84703,0.18105,0.44125,0.7871,0.17391,0.52264,0.37694,0.66825,0.16425,0.055077,0.92464,0.02386,0.43191,0.69772,0.84419,0.93481,0.8561,0.27959,0.11665,0.49828,0.6229,0.485,0.71827,0.5817,0.38559,0.83388,0.031708,0.57724,0.56585,0.98663,0.66611,0.82423,0.30859,0.93855,0.1453,0.73812,0.79387,0.399,0.48281,0.74263,0.0012535,0.89104,0.2172,0.24828,0.20012,0.7605,0.18109,0.29579,0.81153,0.52103,0.94407,0.43398,0.35062,0.15438,0.35178,0.76393,0.55347,0.90944,0.41863,0.37878,0.3284,0.9243,0.35432,0.97762,0.87428,0.022607,0.91926,0.088072,0.41396,0.75399,0.036646,0.61773,0.55179,0.53851,0.98798,0.60503,0.49445,0.59569,0.63819,0.013705,0.19287,0.60651,0.57775,0.34125,0.56725,0.49391,0.74894,0.40716,0.40516,0.39801,0.36959,0.018996,0.20713,0.21113,0.46086,0.31418,0.37016,0.52492,0.25462,25.737
0.55541,0.84189,0.21418,0.79455,0.1784,0.30835,0.95896,0.30541,0.82404,0.74856,0.0072341,0.88106,0.021508,0.46589,0.74305,0.25249,0.92788,0.042078,0.27258,0.61676,0.10549,0.82742,0.453,0.33421,0.44041,0.35257,0.0097486,0.10887,0.54556,0.12547,0.66035,0.94355,0.80524,0.743,0.64664,0.88345,0.75693,0.050938,0.076486,0.68212,0.76069,0.080925,0.52014,0.13213,0.56911,0.65839,0.55997,0.80479,0.62537,0.53276,0.51512,0.6445,0.94932,0.68829,0.59928,0.028284,0.25552,0.4372,0.62756,0.22544,0.80669,0.13209,0.062546,0.96606,0.50491,0.58128,0.56297,0.2228,0.57114,0.97309,0.69637,0.4634,0.94053,0.70113,0.53456,0.74811,0.37465,0.8349,0.47223,0.44106,0.62547,0.46114,0.81103,0.33139,0.61778,0.75375,0.0054439,0.38887,0.57809,0.71431,0.10667,0.12692,0.57839,0.95645,0.06264,0.1422,0.98948,0.36543,0.83452,0.86025,20.527
0.5612,0.74924,0.36886,0.83751,0.0095752,0.75748,0.9909,0.42114,0.79335,0.87198,0.85386,0.43484,0.74217,0.93393,0.46171,0.93479,0.53413,0.18207,0.74241,0.26138,0.8341,0.1004,0.98293,0.018266,0.26282,0.49396,0.30232,0.51797,0.57482,0.5997,0.94177,0.99877,0.31353,0.21718,0.34142,0.032235,0.70315,0.23202,0.30015,0.55544,0.76065,0.47375,0.14958,0.87713,0.92551,0.70016,0.4527,0.71678,0.43839,0.4851,0.73317,0.52744,0.72749,0.10311,0.022068,0.23374,0.92336,0.004125,0.67684,0.031513,0.029341,0.56067,0.10667,0.28433,0.53302,0.93957,0.48406,0.43352,0.40033,0.78537,0.47541,0.15562,0.47758,0.72654,0.8331,0.054556,0.84529,0.41263,0.63384,0.9713,0.81873,0.60104,0.54345,0.46676,0.93942,0.42073,0.082533,0.14551,0.82743,0.30683,0.28758,0.72943,0.78437,0.33892,0.22148,0.21087,0.42835,0.28322,0.33776,0.21712,22.388
0.4075,0.26564,0.06484,0.71152,0.90298,0.55306,0.14655,0.55084,0.072909,0.43286,0.90937,0.7904,0.2,0.76873,0.64964,0.41854,0.9431,0.13499,0.52189,0.16451,0.33117,0.47868,0.89821,0.26213,0.72995,0.59747,0.82444,0.93475,0.91611,0.88836,0.96634,0.34525,0.91145,0.99509,0.075881,0.56271,0.52555,0.00065314,0.58324,0.0055772,0.78879,0.51588,0.17588,0.25715,0.41269,0.15744,0.093328,0.59395,0.27406,0.47562,0.88198,0.67413,0.57226,0.39285,0.50127,0.40443,0.52961,0.76806,0.67193,0.039955,0.88244,0.9626,0.31861,0.56638,0.49176,0.087653,0.8839,0.059909,0.43424,0.84755,0.49739,0.31222,0.25853,0.90524,0.75067,0.43188,0.14298,0.10965,0.084119,0.88679,0.50191,0.51486,0.06669,0.94962,0.22625,0.37307,0.87852,0.25843,0.13053,0.91607,0.61578,0.52688,0.35409,0.37954,0.23597,0.45112,0.30049,0.052397,0.042287,0.85385,22.951
0.18867,0.38004,0.51186,0.65201,0.56759,0.8836,0.77494,0.36094,0.54857,0.22519,0.19832,0.37481,0.79243,0.38296,0.064825,0.49572,0.59434,0.79597,0.85547,0.44096,0.03551,0.8173,0.25218,0.92846,0.25244,0.5331,0.84072,0.97808,0.74115,0.19417,0.054526,0.53961,0.53427,0.40195,0.86773,0.90906,0.89898,0.97185,0.46755,0.55111,0.28559,0.96356,0.051282,0.61176,0.76263,0.3599,0.59672,0.45416,0.12962,0.89777,0.66083,0.97413,0.72151,0.47937,0.63753,0.29004,0.62849,0.81713,0.51079,0.24653,0.18246,0.24703,0.1294,0.34713,0.30699,0.27872,0.41015,0.53705,0.11299,0.86937,0.36684,0.57525,0.95605,0.2013,0.74583,0.50953,0.15005,0.41449,0.29158,0.28123,0.90025,0.59608,0.48681,0.41153,0.75153,0.27056,0.38521,0.87196,0.38826,0.39929,0.48022,0.37755,0.62788,0.75479,0.53629,0.84901,0.37103,0.65181,0.062573,0.021725,21.396
0.67308,0.9884,0.70442,0.22622,0.64107,0.23578,0.5794,0.53852,0.86103,0.39503,0.44839,0.73729,0.12994,0.064628,0.0499,0.3099,0.54098,0.043882,0.68326,0.43851,0.16401,0.26109,0.57287,0.25085,0.25468,0.30337,0.37757,0.21263,0.060793,0.27493,0.52926,0.88976,0.27052,0.55224,0.86803,0.91423,0.19789,0.63127,0.46409,0.45225,0.31377,0.0099379,0.94593,0.83681,0.85839,0.78547,0.70595,0.097922,0.65219,0.48596,0.2413,0.16439,0.041602,0.86614,0.72229,0.908,0.37156,0.89944,0.12247,0.95006,0.99796,0.78457,0.85522,0.68338,0.89038,0.47581,0.92425,0.23633,0.67283,0.16854,0.25337,0.62408,0.073196,0.20689,0.6786,0.23928,0.9132,0.092694,0.60894,0.86831,0.079557,0.23567,0.91895,0.42164,0.52387,0.28445,0.054827,0.65972,0.48815,0.099091,0.60903,0.18411,0.76855,0.29956,0.51792,0.54331,0.77867,0.1378,0.2795,0.38687,22.24
0.34943,0.5358,0.71106,0.45435,0.55,0.13999,0.90959,0.60627,0.57507,0.76449,0.64686,0.7353,0.50257,0.6018,0.30981,0.14785,0.78406,0.71453,0.58323,0.73904,0.32539,0.73143,0.84944,0.69665,0.76869,0.93851,0.94488,0.35998,0.6269,0.26962,0.61596,0.78063,0.21405,0.75731,0.90044,0.46558,0.15705,0.13385,0.096905,0.83782,0.59071,0.57096,0.28402,0.40827,0.56568,0.17308,0.48885,0.23161,0.50575,0.053045,0.46726,0.86786,0.70655,0.33813,0.51049,0.51995,0.91161,0.34716,0.18684,0.85808,0.30788,0.91194,0.28147,0.59877,0.7134,0.50879,0.056716,0.51933,0.26165,0.5764,0.068865,0.56173,0.24779,0.46734,0.036864,0.77448,0.84604,0.53324,0.23864,0.12536,0.33328,0.49969,0.89453,0.55934,0.32426,0.048128,0.36015,0.74217,0.08998,0.28074,0.43121,0.0096859,0.1128,0.49965,0.40509,0.32169,0.65894,0.60843,0.61775,0.14831,22.719
0.78687,0.036216,0.81849,0.067723,0.030912,0.4912,0.44935,0.25928,0.022878,0.54605,0.88432,0.17682,0.09528,0.0083308,0.37226,0.38942,0.96955,0.55526,0.86901,0.91352,0.93793,0.6194,0.89591,0.77123,0.93576,0.34779,0.94426,0.28246,0.89501,0.12386,0.35494,0.66523,0.0093336,0.43776,0.57887,0.58288,0.45152,0.81766,0.96235,0.57032,0.59503,0.33391,0.058578,0.67538,0.71233,0.48687,0.31433,0.45985,0.43046,0.89543,0.92976,0.56465,0.32505,0.69512,0.9944,0.7287,0.70026,0.074414,0.83657,0.17316,0.88379,0.56551,0.42559,0.32628,0.99445,0.32278,0.33233,0.88281,0.88046,0.94108,0.16994,0.88044,0.96507,0.41835,0.24702,0.23836,0.12624,0.46436,0.34002,0.081426,0.078745,0.58825,0.53865,0.063519,0.0080776,0.85218,0.34637,0.041073,0.27336,0.66549,0.32566,0.7209,0.54098,0.28702,0.77751,0.3251,0.3701,0.086773,0.35592,0.30365,22.076
0.53827,0.20584,0.48145,0.4893,0.47138,0.20221,0.65095,0.30123,0.81364,0.52376,0.36448,0.3269,0.0049281,0.95722,0.70088,0.43134,0.38032,0.011388,0.55624,0.7825,0.41695,0.64534,0.79749,0.17991,0.68734,0.53693,0.17558,0.05739,0.50209,0.80887,0.81855,0.12293,0.80855,0.27262,0.27933,0.41032,0.87741,0.14536,0.45901,0.034761,0.96013,0.59549,0.22145,0.30506,0.35691,0.88883,0.54832,0.39605,0.83519,0.16529,0.42503,0.91592,0.2961,0.083559,0.28189,0.9175,0.91885,0.051906,0.76565,0.45351,0.9659,0.19261,0.83972,0.16923,0.34058,0.99049,0.85396,0.18022,0.2921,0.46839,0.85453,0.68009,0.50326,0.62825,0.81856,0.53819,0.82302,0.044232,0.42598,0.81462,0.43406,0.75734,0.16331,0.14543,0.51154,0.092669,0.97098,0.15765,0.012246,0.041344,0.39617,0.3221,0.8042,0.7659,0.93099,0.77101,0.45673,0.1056,0.57503,0.42636,20.771
0.90636,0.67688,0.076165,0.85349,0.47379,0.2623,0.88944,0.10896,0.82851,0.68063,0.68071,0.4011,0.54114,0.589,0.47536,0.74255,0.53932,0.6929,0.12487,0.27663,0.26287,0.96827,0.48173,0.20265,0.44361,0.22111,0.86776,0.034342,0.71337,0.2424,0.38192,0.50916,0.22557,0.52911,0.74782,0.48254,0.51691,0.70476,0.0030741,0.44308,0.87891,0.57813,0.93973,0.99978,0.97043,0.24934,0.93168,0.37012,0.48242,0.50171,0.35906,0.84996,0.62759,0.29929,0.13299,0.70132,0.7122,0.75528,0.45841,0.25892,0.25708,0.4412,0.92989,0.36511,0.23404,0.18091,0.58349,0.37103,0.35515,0.65712,0.85649,0.80261,0.869,0.50499,0.97351,0.24626,0.86368,0.53524,0.77274,0.32422,0.081314,0.58144,0.88341,0.27366,0.36208,0.73161,0.53032,0.074801,0.35696,0.25454,0.57747,0.77002,0.9202,0.013992,0.4984,0.94928,0.31565,0.87822,0.16151,0.26006,24.384
0.12912,0.14829,0.7783,0.58005,0.50605,0.48341,0.84474,0.87637,0.35291,0.70065,0.59468,0.85509,0.072393,0.80724,0.094339,0.13522,0.077507,0.90645,0.73734,0.66819,0.84759,0.24848,0.72617,0.19541,0.39706,0.92068,0.27915,0.71444,0.18167,0.0041154,0.094095,0.35816,0.15799,0.7074,0.54982,0.42227,0.36655,0.42804,0.8612,0.99241,0.80147,0.081662,0.68142,0.65391,0.052375,0.38614,0.00087083,0.44855,0.68805,0.18098,0.56518,0.298,0.76767,0.49259,0.18674,0.27737,0.28398,0.7185,0.70038,0.87821,0.68478,0.13388,0.92432,0.43056,0.71342,0.95683,0.50483,0.58303,0.57414,0.62993,0.13911,0.34052,0.94169,0.5171,0.075995,0.098877,0.97652,0.020102,0.97142,0.54052,0.65579,0.45625,0.93069,0.85271,0.057611,0.7929,0.54479,0.36245,0.76316,0.88578,0.54882,0.30793,0.89866,0.44355,0.014205,0.58499,0.20108,0.92157,0.089854,0.26081,18.929
0.25841,0.37169,0.19906,0.4481,0.63781,0.39604,0.12666,0.074323,0.49937,0.66716,0.14673,0.2248,0.15478,0.50709,0.2572,0.292,0.60191,0.47244,0.87579,0.39232,0.1394,0.90605,0.28166,0.58676,0.44532,0.21574,0.53979,0.71775,0.46118,0.8214,0.96623,0.56294,0.22017,0.39842,0.90071,0.85391,0.8916,0.99523,0.020618,0.95865,0.21318,0.028183,0.53156,0.71051,0.011985,0.93762,0.40894,0.80748,0.089257,0.93983,0.33164,0.88552,0.63425,0.59049,0.94092,0.34634,0.31016,0.24723,0.40268,0.64784,0.43953,0.56526,0.28471,0.10238,0.71506,0.25372,0.57849,0.70533,0.79437,0.74436,0.59433,0.66735,0.54982,0.084415,0.51781,0.0081169,0.39433,0.7945,0.54985,0.33589,0.0063319,0.18544,0.66289,0.071788,0.67591,0.030833,0.40413,0.23058,0.82637,0.23974,0.74556,0.37699,0.44819,0.5237,0.75298,0.3836,0.17868,0.43135,0.88041,0.20064,21.647
0.63559,0.30688,0.61545,0.0035621,0.55677,0.29154,0.63155,0.36693,0.39969,0.5807,0.58721,0.329,0.0036417,0.40541,0.68832,0.17589,0.31862,0.27351,0.89979,0.46361,0.57505,0.84685,0.48075,0.72874,0.15309,0.88661,0.97507,0.9824,0.42749,0.72086,0.32499,0.61978,0.89558,0.34553,0.089554,0.5187,0.61181,0.75045,0.020763,0.58826,0.23322,0.65577,0.12868,0.71671,0.74988,0.69639,0.34349,0.15003,0.86436,0.34714,0.3667,0.095768,0.14479,0.76271,0.59523,0.35515,0.016871,0.46577,0.34683,0.68021,0.44912,0.94813,0.40438,0.14881,0.21073,0.16497,0.17692,0.83494,0.92188,0.24332,0.44391,0.69786,0.14661,0.28536,0.66652,0.73799,0.5533,0.38751,0.94688,0.78669,0.63432,0.12163,0.070441,0.33564,0.45306,0.10757,0.50552,0.47212,0.039756,0.90665,0.031802,0.595,0.12548,0.26857,0.6703,0.4596,0.091708,0.023824,0.19719,0.33195,19.234
0.27352,0.3097,0.31964,0.53585,0.19026,0.038688,0.79809,0.10211,0.84761,0.82733,0.92383,0.82645,0.35318,0.16588,0.78219,0.264,0.90338,0.94833,0.64774,0.49211,0.57268,0.81831,0.72225,0.054939,0.36266,0.19248,0.23923,0.35165,0.23518,0.19965,0.374,0.74804,0.38895,0.77844,0.42641,0.55464,0.6188,0.034056,0.27379,0.55345,0.37602,0.66919,0.47938,0.87337,0.7751,0.45247,0.97174,0.31361,0.49737,0.26807,0.34701,0.91183,0.65618,0.91623,0.68204,0.93936,0.39207,0.76406,0.95351,0.65903,0.58331,0.049473,0.24463,0.16897,0.75978,0.36908,0.99517,0.88087,0.69051,0.29856,0.1488,0.74916,0.84383,0.075669,0.43302,0.058596,0.70729,0.11402,0.60945,0.39871,0.60611,0.83035,0.24849,0.86734,0.36536,0.67506,0.71075,0.42163,0.12387,0.82821,0.48352,0.90624,0.9862,0.91735,0.56011,0.55122,0.27383,0.84671,0.62329,0.83048,24.909
0.81843,0.90235,0.50484,0.088893,0.51857,0.61883,0.73755,0.096585,0.92065,0.49972,0.77834,0.60305,0.45483,0.11177,0.27824,0.7077,0.77976,0.55427,0.94868,0.84898,0.99141,0.61656,0.76116,0.087983,0.62139,0.87301,0.71151,0.54596,0.42227,0.13528,0.91249,0.29155,0.39697,0.51977,0.52497,0.50625,0.35162,0.27444,0.11913,0.7013,0.9497,0.028196,0.37558,0.32177,0.44034,0.66647,0.97793,0.55253,0.020407,0.03943,0.88384,0.45126,0.34412,0.30849,0.35488,0.10024,0.16047,0.066345,0.14174,0.1546,0.80661,0.43113,0.91465,0.3921,0.83825,0.94745,0.39449,0.14608,0.33619,0.053829,0.13382,0.75951,0.5762,0.066732,0.73192,0.046775,0.7324,0.59668,0.71447,0.33467,0.44909,0.79575,0.36367,0.46321,0.60171,0.62975,0.887,0.47568,0.75224,0.051547,0.65802,0.10886,0.042431,0.9697,0.44908,0.31473,0.17812,0.42053,0.83253,0.10737,20.842
0.97592,0.32126,0.65855,0.86372,0.96549,0.36699,0.097705,0.89738,0.95028,0.68142,0.65795,0.14582,0.84868,0.93622,0.86586,0.94866,0.60293,0.078743,0.65017,0.97312,0.057642,0.32158,0.85098,0.23526,0.011701,0.81513,0.60498,0.88259,0.84695,0.37059,0.36151,0.42679,0.55124,0.80509,0.59897,0.33534,0.35619,0.68645,0.65901,0.96624,0.47901,0.52741,0.83435,0.93194,0.099844,0.15812,0.86693,0.21056,0.18337,0.12227,0.25057,0.1043,0.32067,0.49036,0.18668,0.60186,0.81207,0.73989,0.60731,0.17061,0.12627,0.92144,0.6068,0.66351,0.25737,0.078372,0.3576,0.43503,0.84342,0.69472,0.38669,0.99842,0.66472,0.83772,0.21147,0.37615,0.50934,0.55198,0.81171,0.23387,0.95466,0.1268,0.82902,0.22366,0.02214,0.65244,0.82133,0.51061,0.55089,0.17812,0.9933,0.22983,0.79077,0.14178,0.71252,0.19811,0.49863,0.54879,0.5691,0.61056,23.076
0.26893,0.61378,0.45546,0.50163,0.50635,0.66516,0.74925,0.59511,0.058364,0.87013,0.41915,0.68951,0.56174,0.86227,0.2035,0.27654,0.057082,0.50384,0.16002,0.36378,0.83101,0.89188,0.59599,0.15854,0.73625,0.69514,0.31134,0.43097,0.33112,0.89525,0.18498,0.82697,0.20501,0.57254,0.73404,0.97098,0.31345,0.99919,0.59304,0.62494,0.068509,0.7674,0.1629,0.13213,0.68464,0.088547,0.30917,0.95649,0.81029,0.48324,0.96019,0.29579,0.9129,0.095369,0.91436,0.27145,0.63109,0.81435,0.96223,0.099833,0.71482,0.13381,0.68693,0.070536,0.42623,0.1548,0.28566,0.33627,0.48006,0.89968,0.95229,0.65344,0.1889,0.34455,0.74327,0.93394,0.38315,0.73333,0.82128,0.12351,0.51422,0.80201,0.38553,0.10053,0.3271,0.15848,0.33577,0.013673,0.5409,0.10747,0.14884,0.81372,0.014503,0.23949,0.95749,0.72918,0.50917,0.90368,0.45201,0.6832,22.419
0.96252,0.91484,0.094842,0.8891,0.6604,0.11852,0.081728,0.86819,0.31336,0.72715,0.42601,0.27838,0.068021,0.4117,0.43519,0.29113,0.43786,0.60067,0.50501,0.53002,0.24719,0.1717,0.28066,0.69402,0.63298,0.9426,0.70926,0.81775,0.47062,0.6649,0.048163,0.6743,0.69517,0.42587,0.30339,0.71127,0.20033,0.63665,0.45924,0.77852,0.99399,0.2375,0.56834,0.94237,0.2217,0.9406,0.4632,0.13265,0.63586,0.49499,0.53793,0.057868,0.85097,0.91012,0.039086,0.64143,0.23925,0.95344,0.27339,0.8638,0.11963,0.017221,0.53969,0.94069,0.70323,0.023546,0.72448,0.49945,0.8708,0.52207,0.18421,0.64684,0.99878,0.12463,0.71229,0.91432,0.22392,0.8923,0.57078,0.81518,0.14257,0.91751,0.65379,0.015011,0.45402,0.9237,0.95168,0.30212,0.31912,0.32906,0.40914,0.9619,0.31181,0.88764,0.33027,0.99206,0.34648,0.35772,0.79025,0.34311,29.788
0.26569,0.15784,0.22005,0.9875,0.98207,0.60957,0.22425,0.12808,0.010101,0.74071,0.72611,0.072103,0.97678,0.36066,0.44188,0.38003,0.38929,0.90943,0.70433,0.28552,0.29674,0.75054,0.2781,0.543,0.89444,0.65233,0.66344,0.52781,0.7422,0.64386,0.77896,0.059634,0.34768,0.88009,0.47865,0.89509,0.022587,0.64693,0.79117,0.094741,0.92821,0.59698,0.042924,0.64489,0.63595,0.98495,0.48296,0.22896,0.33911,0.62203,0.96522,0.93956,0.37344,0.060622,0.3994,0.0658,0.0099231,0.93636,0.9275,0.86277,0.99087,0.29364,0.71941,0.74634,0.59265,0.67335,0.60484,0.89069,0.17259,0.45126,0.41766,0.9006,0.40117,0.58772,0.4986,0.8402,0.38054,0.76382,0.66886,0.72177,0.62371,0.75902,0.66315,0.17113,0.20747,0.47173,0.75244,0.099953,0.15319,0.16467,0.63584,0.20811,0.8154,0.35434,0.88485,0.60465,0.51283,0.80884,0.45358,0.86727,20.7
0.76518,0.064094,0.94607,0.14583,0.62324,0.48564,0.71251,0.38257,0.56222,0.5556,0.25344,0.51573,0.95554,0.817,0.68035,0.37285,0.54684,0.4015,0.88514,0.087776,0.68817,0.13367,0.78269,0.19727,0.86183,0.048105,0.063052,0.89584,0.19517,0.23553,0.77133,0.019892,0.13621,0.30227,0.27832,0.88681,0.60697,0.37323,0.8616,0.62971,0.57472,0.63747,0.7116,0.82384,0.92169,0.87243,0.54918,0.82626,0.53705,0.40105,0.17278,0.82393,0.18633,0.73689,0.34047,0.097903,0.8175,0.8913,0.81146,0.40086,0.72164,0.17349,0.58919,0.51717,0.6377,0.95499,0.8965,0.7091,0.36567,0.91469,0.56314,0.27701,0.19471,0.59759,0.65602,0.98585,0.45982,0.5029,0.37453,0.699,0.20382,0.92418,0.55769,0.6498,0.40575,0.68667,0.74956,0.11276,0.43119,0.9935,0.23153,0.17937,0.81052,0.79489,0.32639,0.032751,0.48364,0.75752,0.16848,0.53433,23.788
0.69887,0.21984,0.72894,0.27439,0.51544,0.68543,0.66182,0.21277,0.46325,0.51356,0.73086,0.43244,0.23186,0.021265,0.79793,0.77017,0.20691,0.39356,0.408,0.83179,0.05571,0.047447,0.36431,0.092444,0.76609,0.93037,0.76878,0.73589,0.40019,0.069925,0.11319,0.72935,0.19598,0.1877,0.48314,0.78434,0.87701,0.31843,0.092319,0.0072061,0.14198,0.71993,0.62662,0.94148,0.49007,0.69664,0.8228,0.2609,0.49004,0.70812,0.79361,0.16392,0.5254,0.85188,0.7874,0.18471,0.20652,0.51957,0.50593,0.65577,0.66368,0.79836,0.78128,0.73461,0.50537,0.051158,0.39642,0.91827,0.51513,0.74161,0.97655,0.9643,0.84394,0.35979,0.46737,0.052885,0.62124,0.58536,0.53183,0.61885,0.67435,0.55899,0.35666,0.66373,0.78824,0.12753,0.11484,0.83115,0.7773,0.20386,0.70184,0.43092,0.67213,0.27214,0.67758,0.37238,0.53085,0.98065,0.33259,0.14852,23.733
0.41535,0.73423,0.96313,0.73175,0.5333,0.74012,0.4717,0.50739,0.38168,0.98764,0.53962,0.17029,0.64285,0.76706,0.36135,0.8319,0.85094,0.33453,0.55812,0.84992,0.89312,0.70384,0.97912,0.27502,0.028155,0.80504,0.617,0.37603,0.34955,0.16475,0.025938,0.97946,0.65381,0.075895,0.067645,0.88392,0.34855,0.30977,0.35529,0.83531,0.31436,0.97059,0.077729,0.068633,0.40719,0.7907,0.27326,0.49767,0.84297,0.16224,0.038604,0.55404,0.21427,0.040152,0.0090712,0.8535,0.11606,0.97123,0.78306,0.93589,0.55289,0.78739,0.25776,0.93522,0.923,0.94176,0.25331,0.03865,0.689,0.067233,0.34031,0.069131,0.030797,0.3433,0.29463,0.89292,0.45026,0.09391,0.084136,0.94714,0.89927,0.73014,0.98256,0.34868,0.74385,0.62375,0.076021,0.33049,0.75973,0.68432,0.025797,0.82356,0.74879,0.74948,0.55603,0.043037,0.68951,0.65659,0.64811,0.12244,24.883
0.22348,0.65979,0.16506,0.62313,0.45328,0.74149,0.10431,0.5705,0.21683,0.10075,0.62064,0.45022,0.59962,0.21847,0.92617,0.68682,0.77564,0.0026719,0.5376,0.35586,0.41929,0.71412,0.26903,0.963,0.38802,0.38642,0.90816,0.6385,0.64922,0.50596,0.018563,0.57716,0.254,0.81779,0.25615,0.40769,0.80086,0.55234,0.62158,0.65291,0.64578,0.95957,0.28721,0.29018,0.95277,0.51261,0.19576,0.14629,0.62285,0.077126,0.75953,0.086282,0.41872,0.44272,0.43141,0.25743,0.45868,0.67639,0.69005,0.98051,0.53842,0.86026,0.10918,0.44905,0.80557,0.0033341,0.14557,0.71205,0.24717,0.77023,0.17682,0.73114,0.89715,0.97753,0.23933,0.076478,0.28795,0.12467,0.35175,0.062293,0.43956,0.71473,0.7827,0.83454,0.090227,0.4054,0.19154,0.19477,0.92774,0.25517,0.47604,0.85582,0.39409,0.25408,0.22041,0.071389,0.28453,0.56555,0.25277,0.04311,20.996
0.30516,0.67681,0.20965,0.72462,0.86288,0.59058,0.74802,0.85874,0.6694,0.98801,0.041402,0.24455,0.85884,0.82036,0.8981,0.33331,0.46851,0.081139,0.49392,0.44197,0.46931,0.14266,0.92778,0.72715,0.74194,0.96226,0.37895,0.78489,0.81189,0.90299,0.11836,0.91394,0.019511,0.018738,0.13237,0.83418,0.64148,0.97495,0.86262,0.44145,0.65139,0.93017,0.96327,0.25284,0.61603,0.89951,0.30561,0.69733,0.18806,0.94833,0.11111,0.047268,0.24739,0.4353,0.71019,0.74769,0.79093,0.17702,0.588,0.79217,0.29515,0.59942,0.3247,0.2036,0.17445,0.88667,0.80126,0.94729,0.72449,0.041864,0.23106,0.41804,0.1255,0.99702,0.72142,0.72408,0.48025,0.68757,0.43926,0.52303,0.77937,0.23847,0.73061,0.16389,0.75209,0.95936,0.22516,0.73885,0.71252,0.095895,0.35512,0.57353,0.69109,0.25844,0.74495,0.050992,0.9085,0.24031,0.48216,0.76218,26.216
0.30126,0.26116,0.40737,0.6643,0.14928,0.96643,0.5141,0.30958,0.25539,0.86525,0.10264,0.43041,0.82713,0.7767,0.67668,0.26737,0.79503,0.30315,0.32036,0.60149,0.4562,0.3771,0.20536,0.85696,0.31936,0.0017273,0.63406,0.32489,0.56194,0.6155,0.29918,0.60511,0.32121,0.45957,0.8415,0.96996,0.40051,0.73444,0.42201,0.33983,0.87514,0.28798,0.47265,0.77199,0.84506,0.63176,0.63571,0.0089103,0.0027953,0.69153,0.19141,0.70094,0.27302,0.83677,0.34424,0.072378,0.013396,0.13293,0.25247,0.61605,0.39978,0.20346,0.24727,0.21386,0.47851,0.40752,0.70615,0.80404,0.13624,0.48063,0.21344,0.23325,0.35671,0.37044,0.79884,0.62541,0.020604,0.48909,0.060731,0.70229,0.079119,0.4279,0.38694,0.59861,0.50021,0.19319,0.37091,0.41482,0.33303,0.73882,0.48764,0.71862,0.7146,0.10758,0.19869,0.85401,0.91581,0.60997,0.92496,0.54221,24.06
0.63339,0.67557,0.54476,0.042552,0.090885,0.49589,0.0259,0.92713,0.27358,0.23464,0.6815,0.65757,0.58822,0.95363,0.7341,0.54483,0.65796,0.12968,0.027881,0.70522,0.90024,0.65858,0.13184,0.93965,0.8573,0.46966,0.1676,0.21025,0.87889,0.47512,0.34214,0.44234,0.81181,0.9874,0.29083,0.68496,0.089899,0.57955,0.066511,0.59281,0.75585,0.5503,0.73283,0.84174,0.57284,0.8067,0.75518,0.089381,0.64501,0.47387,0.30164,0.05273,0.74271,0.27247,0.97644,0.13355,0.38949,0.22838,0.28196,0.72492,0.56241,0.48989,0.48999,0.7088,0.58159,0.38291,0.5593,0.11105,0.70657,0.98841,0.62696,0.28169,0.59787,0.091597,0.24154,0.043194,0.047354,0.94562,0.44755,0.52448,0.49054,0.057248,0.1337,0.16095,0.9636,0.29734,0.89908,0.11072,0.94866,0.55099,0.36657,0.86047,0.39563,0.73382,0.7388,0.83812,0.14391,0.32109,0.4111,0.76011,22.432
